id,request_id_resolved,created_at,risk_score,conf_score,combined_score,risk_level,conf_classification,src_geo,src_device_type,dst_service_type,dst_security_policy,src_mfa_status_norm,hour_of_day,day_of_week,month,year,hour_sin,hour_cos,day_sin,day_cos,security_level_label
28,req_28,2025-09-24T09:16:40.439792,0.8075221308473663,0.745832517414974,0.7849658549548592,medium,public,JP,iot,queue,low,disabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Very High
29,req_29,2025-09-24T09:15:40.439792,0.8172713079414261,0.6904367157732744,0.8628145862470709,medium,confidential,JP,mobile,web,high,enabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Very High
30,req_30,2025-09-24T09:14:40.439792,0.4228732110511745,0.32027481508053085,0.4325277161974719,Medium,restricted,US,desktop,database,high,unknown,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Medium
31,req_31,2025-09-24T09:13:40.439792,0.006055729146196742,0.0070028903410098075,0.00658931427450684,medium,confidential,RU,mobile,api,low,disabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Very Low
32,req_32,2025-09-24T09:12:40.439792,0.7699249141203695,0.8817794530347131,0.6439700489582969,medium,confidential,US,desktop,web,low,enabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Very High
33,req_33,2025-09-24T09:11:40.439792,0.1724716695539072,0.1260705632336846,0.16559829472563198,Low,restricted,US,server,queue,medium,disabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Low
34,req_34,2025-09-24T09:10:40.439792,0.9298814699116866,0.6933119317452129,0.858742311464079,Critical,internal,US,mobile,database,medium,disabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Critical
35,req_35,2025-09-24T09:09:40.439792,0.7863528957463096,0.649536119241887,0.6747290988105277,medium,public,BR,iot,web,medium,disabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Very High
36,req_36,2025-09-24T09:08:40.439792,0.7815435857196137,0.8468558640029276,0.6856606680337363,medium,restricted,JP,desktop,database,low,unknown,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Very High
37,req_37,2025-09-24T09:07:40.439792,0.9982240836230901,0.7125752613428588,1.0779096565822748,Critical,confidential,JP,mobile,database,low,disabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Critical
38,req_38,2025-09-24T09:06:40.439792,0.8670718713465794,0.9771815246943116,0.942885802537589,medium,internal,EU,server,database,low,unknown,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Very High
39,req_39,2025-09-24T09:05:40.439792,0.6044365139885862,0.6645529337258445,0.5138630926660263,High,restricted,BR,iot,api,medium,enabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,High
40,req_40,2025-09-24T09:04:40.439792,0.22009873461540516,0.1872909422872145,0.19621818754874176,Low,public,US,server,database,medium,disabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Low
41,req_41,2025-09-24T09:03:40.439792,0.00548043007425777,0.004513228567830391,0.004952060705420922,medium,internal,EU,desktop,queue,low,enabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Very Low
42,req_42,2025-09-24T09:02:40.439792,0.3728916885787633,0.4450106999832875,0.4024422255069067,Medium,internal,US,desktop,api,high,enabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Medium
43,req_43,2025-09-24T09:01:40.439792,0.1877237252278204,0.17056887757556097,0.17921934985621762,Low,public,BR,iot,database,medium,unknown,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Low
44,req_44,2025-09-24T09:00:40.439792,0.7377967392540955,0.7231577770060895,0.7102906990365582,medium,public,EU,desktop,web,high,disabled,9,2,9,2025,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,Very High
45,req_45,2025-09-24T08:59:40.439792,0.8099956537943493,0.9697735400973749,0.6992689015166956,medium,restricted,BR,server,api,low,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very High
46,req_46,2025-09-24T08:58:40.439792,0.6668951561168366,0.5114306726689218,0.5899644523938705,High,internal,EU,mobile,api,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
47,req_47,2025-09-24T08:57:40.439792,0.30097442887528053,0.3201806775613441,0.2672665832803156,Medium,confidential,JP,server,web,low,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Medium
48,req_48,2025-09-24T08:56:40.439792,0.6810266958850264,0.6786214164484242,0.6444851920359284,High,public,BR,desktop,queue,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
49,req_49,2025-09-24T08:55:40.439792,0.09570196644523057,0.10369003076890856,0.09939862717374943,medium,public,BR,desktop,api,high,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very Low
50,req_50,2025-09-24T08:54:40.439792,0.975396975248774,0.6828606081104458,1.0448707111675424,Critical,restricted,BR,desktop,queue,low,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
51,req_51,2025-09-24T08:53:40.439792,0.9384156163631828,0.7697621736441105,0.9585271478455588,Critical,confidential,EU,iot,queue,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
52,req_52,2025-09-24T08:52:40.439792,0.18046465705257364,0.154824885023045,0.1619887512175261,Low,restricted,RU,server,web,low,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
53,req_53,2025-09-24T08:51:40.439792,0.9900493280281821,1.1050682849219524,0.9962940789104664,Critical,public,JP,mobile,web,medium,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
54,req_54,2025-09-24T08:50:40.439792,0.5241561465676776,0.5888304108349234,0.45087658903064576,High,public,RU,desktop,database,high,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
55,req_55,2025-09-24T08:49:40.439792,0.9807366099334314,0.7020662773470892,1.0466919706401205,Critical,restricted,JP,desktop,database,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
56,req_56,2025-09-24T08:48:40.439792,0.5379020758714602,0.6076602880431773,0.5335872705547924,High,confidential,RU,desktop,database,medium,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
57,req_57,2025-09-24T08:47:40.439792,0.4056299475842451,0.41046139045146884,0.3601507445997525,Medium,public,US,mobile,web,low,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Medium
58,req_58,2025-09-24T08:46:40.439792,0.4745558663099793,0.5686876591120885,0.4037416347737342,Medium,internal,BR,iot,database,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Medium
59,req_59,2025-09-24T08:45:40.439792,0.17265630633201196,0.18612210786808758,0.17688276148293747,Low,confidential,EU,mobile,queue,high,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
60,req_60,2025-09-24T08:44:40.439792,0.7903714211421426,0.7925447161871457,0.723748663788203,medium,internal,RU,desktop,queue,medium,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very High
61,req_61,2025-09-24T08:43:40.439792,0.25011549502129216,0.24423958783788932,0.24987879369055582,Low,confidential,EU,iot,queue,medium,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
62,req_62,2025-09-24T08:42:40.439792,0.7712789317704891,0.5525825851543354,0.7791620390269678,medium,public,US,server,web,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very High
63,req_63,2025-09-24T08:41:40.439792,0.6020083889572301,0.669016623073253,0.5652496082110195,High,public,RU,server,web,low,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
64,req_64,2025-09-24T08:40:40.439792,0.7462141714823363,0.8155980064736812,0.7743356560820677,medium,internal,EU,server,api,low,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very High
65,req_65,2025-09-24T08:39:40.439792,0.18568820649926018,0.16421086528864384,0.1815676666882464,Low,internal,US,server,queue,medium,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
66,req_66,2025-09-24T08:38:40.439792,0.8863302215947987,0.7115561019409636,0.8897907186890878,medium,restricted,EU,desktop,api,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very High
67,req_67,2025-09-24T08:37:40.439792,0.08941555377816586,0.10097978618426047,0.09382590222108432,medium,internal,EU,iot,queue,high,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very Low
68,req_68,2025-09-24T08:36:40.439792,0.9096004008741988,0.9928231518752276,0.9759666863253564,Critical,restricted,EU,desktop,database,high,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
69,req_69,2025-09-24T08:35:40.439792,0.9215841921163697,0.6853206422061913,0.9174666921651264,Critical,internal,US,iot,database,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
70,req_70,2025-09-24T08:34:40.439792,0.7558555088875923,0.646407440921797,0.6622504179394129,medium,public,BR,server,queue,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very High
71,req_71,2025-09-24T08:33:40.439792,0.5547624942931718,0.47128068968488385,0.6035368306607098,High,public,US,server,api,low,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
72,req_72,2025-09-24T08:32:40.439792,0.04545917411768768,0.04046046608385428,0.04364849211956175,medium,internal,BR,server,api,medium,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very Low
73,req_73,2025-09-24T08:31:40.439792,0.48590780826669877,0.5055753101488735,0.45604063190307054,Medium,restricted,BR,mobile,web,medium,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Medium
74,req_74,2025-09-24T08:30:40.439792,0.07414239249371295,0.05918689321164116,0.07497752942037196,medium,internal,RU,server,database,high,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very Low
75,req_75,2025-09-24T08:29:40.439792,0.8269399602225769,0.7261212530773216,0.6805952726331422,medium,confidential,US,mobile,database,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very High
76,req_76,2025-09-24T08:28:40.439792,0.9484186564299517,0.6781056626429289,0.8938669772696243,Critical,confidential,BR,desktop,api,low,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
77,req_77,2025-09-24T08:27:40.439792,0.7080504575678517,0.5880106595588221,0.7533588761335644,medium,public,RU,mobile,queue,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very High
78,req_78,2025-09-24T08:26:40.439792,0.9928181360343533,0.8167636115898892,0.9387520435657065,Critical,internal,BR,mobile,api,high,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
79,req_79,2025-09-24T08:25:40.439792,0.3040986704268377,0.3627287178357787,0.3298541164321139,Medium,confidential,RU,server,queue,medium,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Medium
80,req_80,2025-09-24T08:24:40.439792,0.3361646976847826,0.24403445757385372,0.32075906601792015,Medium,internal,BR,mobile,database,high,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Medium
81,req_81,2025-09-24T08:23:40.439792,0.17534804848900215,0.14216031292636988,0.14362811870331527,Low,public,US,desktop,queue,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
82,req_82,2025-09-24T08:22:40.439792,0.8623388896452511,0.7954332353985388,0.9279552428271212,medium,internal,RU,server,web,low,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very High
83,req_83,2025-09-24T08:21:40.439792,0.43456083311449734,0.47922420444483504,0.40871070314805374,Medium,confidential,BR,iot,database,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Medium
84,req_84,2025-09-24T08:20:40.439792,0.22567836066369518,0.16789924781240143,0.20304795924453872,Low,public,US,server,database,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
85,req_85,2025-09-24T08:19:40.439792,0.1174693131626702,0.11100904443450543,0.1255090984899018,Low,restricted,BR,mobile,queue,medium,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
86,req_86,2025-09-24T08:18:40.439792,0.15890421635329782,0.11731296482389822,0.1358059322937795,Low,confidential,JP,desktop,database,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
87,req_87,2025-09-24T08:17:40.439792,0.2593217880770602,0.2596883556721944,0.21489477785171518,Low,confidential,US,iot,queue,high,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
88,req_88,2025-09-24T08:16:40.439792,0.545189901137442,0.6516349151501819,0.5620758367701453,High,confidential,US,server,database,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
89,req_89,2025-09-24T08:15:40.439792,0.34284750472420156,0.25893216873001557,0.30728800129180384,Medium,confidential,EU,server,api,medium,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Medium
90,req_90,2025-09-24T08:14:40.439792,0.2394689784527139,0.25765124211087026,0.21828492170958222,Low,restricted,JP,mobile,database,low,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
91,req_91,2025-09-24T08:13:40.439792,0.4069425152626478,0.37561226790240576,0.4000927319408944,Medium,confidential,EU,server,queue,medium,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Medium
92,req_92,2025-09-24T08:12:40.439792,0.5059274969920936,0.4182989573769935,0.4738676494478802,High,confidential,EU,desktop,api,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
93,req_93,2025-09-24T08:11:40.439792,0.9642650600711958,0.8095802928139068,0.942074469973937,Critical,restricted,US,server,queue,medium,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
94,req_94,2025-09-24T08:10:40.439792,0.6504585249352268,0.7192466717887454,0.602567600951138,High,public,BR,server,web,high,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
95,req_95,2025-09-24T08:09:40.439792,0.6182592908702043,0.5851306126562575,0.6341730138224703,High,restricted,JP,mobile,database,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
96,req_96,2025-09-24T08:08:40.440791,0.08336692374594658,0.06390715369823259,0.08214304017490606,medium,restricted,JP,mobile,api,high,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very Low
97,req_97,2025-09-24T08:07:40.440791,0.9109989716634629,0.7471884471343814,0.8703925304264242,Critical,confidential,BR,mobile,database,low,unknown,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
98,req_98,2025-09-24T08:06:40.440791,0.1759714228298564,0.14378555250854788,0.15637590667673526,Low,public,JP,mobile,web,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Low
99,req_99,2025-09-24T08:05:40.440791,0.029256118789329322,0.026237947023613536,0.02625639323879789,medium,public,RU,mobile,database,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very Low
100,req_100,2025-09-24T08:04:40.440791,0.041934820711330235,0.031239710670112605,0.041738793740331376,medium,internal,BR,mobile,database,low,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very Low
101,req_101,2025-09-24T08:03:40.440791,0.594579018919625,0.41737017290228745,0.49146997968101774,High,restricted,RU,mobile,api,low,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
102,req_102,2025-09-24T08:02:40.440791,0.9379453553625265,0.9032026164060057,0.8539561896580214,Critical,confidential,RU,iot,database,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Critical
103,req_103,2025-09-24T08:01:40.440791,0.538549848384297,0.6002940171601692,0.5197112749844164,High,internal,EU,server,queue,high,disabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,High
104,req_104,2025-09-24T08:00:40.440791,0.09267473310826355,0.0759999537259337,0.08861931855527314,medium,confidential,US,desktop,web,medium,enabled,8,2,9,2025,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,Very Low
105,req_105,2025-09-24T07:59:40.440791,0.355870870085685,0.32944149340000534,0.30665336692027934,Medium,public,BR,server,api,low,disabled,7,2,9,2025,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,Medium
106,req_106,2025-09-24T07:58:40.440791,0.4914277562564486,0.4491414381331475,0.47960168529333896,Medium,restricted,JP,desktop,api,low,disabled,7,2,9,2025,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,Medium
107,req_107,2025-09-24T07:57:40.440791,0.8844537514447043,0.6435337551623148,0.8163372714761427,medium,restricted,EU,server,web,low,enabled,7,2,9,2025,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,Very High
108,req_108,2025-09-24T07:56:40.440791,0.9359717082530764,0.8658079167150741,0.7603070277818036,Critical,internal,EU,iot,queue,medium,enabled,7,2,9,2025,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,Critical
109,req_109,2025-09-24T07:55:40.440791,0.935614793020934,0.883958549617301,0.9984986188135742,Critical,public,RU,desktop,web,high,disabled,7,2,9,2025,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,Critical
110,req_110,2025-09-24T07:54:40.440791,0.9408518533541257,0.7927753541655472,0.7783189267681725,Critical,internal,EU,iot,web,high,enabled,7,2,9,2025,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,Critical
111,req_111,2025-09-24T07:53:40.440791,0.7539198326231731,0.6506664815190593,0.7455626970390034,medium,internal,RU,mobile,api,high,unknown,7,2,9,2025,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,Very High
112,req_112,2025-09-24T07:52:40.440791,0.11424686346314215,0.0809174452695933,0.09509550230490608,Low,confidential,EU,desktop,queue,low,enabled,7,2,9,2025,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,Low
