id,request_id_resolved,created_at,risk_score,conf_score,combined_score,risk_level,conf_classification,src_geo,src_device_type,dst_service_type,dst_security_policy,src_mfa_status_norm,hour_of_day,day_of_week,month,year,hour_sin,hour_cos,day_sin,day_cos,security_level_label
32,req_32,2025-09-30T15:29:20.760084,0.63598553729788,0.6329977887662364,0.6409373583076589,High,confidential,BR,desktop,database,low,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,High
33,req_33,2025-09-30T15:28:20.760084,0.9012027087911456,0.7771985996815918,0.8601205100378095,Critical,restricted,BR,iot,api,low,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Critical
34,req_34,2025-09-30T15:27:20.760084,0.9143788619336752,0.9620759286437324,0.9578190258382663,Critical,internal,RU,desktop,web,high,enabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Critical
35,req_35,2025-09-30T15:26:20.760084,0.06314978771881127,0.052589577021691834,0.053298880856805876,medium,restricted,EU,iot,api,high,unknown,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very Low
36,req_36,2025-09-30T15:25:20.760084,0.785435144839199,0.9130870746372937,0.8555332230665852,medium,internal,US,server,api,medium,enabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very High
37,req_37,2025-09-30T15:24:20.760084,0.7490956640205292,0.6237927338356221,0.809271169921599,medium,confidential,JP,iot,api,low,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very High
38,req_38,2025-09-30T15:23:20.760084,0.2709080407001131,0.22241647632713119,0.2187053625315437,Low,public,JP,server,database,high,enabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Low
39,req_39,2025-09-30T15:22:20.760084,0.7723131299369296,0.588931354069416,0.7879688051449534,medium,internal,RU,iot,database,low,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very High
40,req_40,2025-09-30T15:21:20.760084,0.5078716390902386,0.40991676406084715,0.4117434275629763,High,public,JP,iot,database,high,enabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,High
41,req_41,2025-09-30T15:20:20.760084,0.6039748723994399,0.5938800283523591,0.48896056722623876,High,restricted,BR,desktop,web,medium,unknown,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,High
42,req_42,2025-09-30T15:19:20.760084,0.9790191322033104,1.0227446350161618,0.8661107448504946,Critical,internal,EU,iot,database,medium,enabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Critical
43,req_43,2025-09-30T15:18:20.760084,0.9755131415397643,1.121364700522692,0.8084370441149482,Critical,restricted,US,iot,database,high,unknown,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Critical
44,req_44,2025-09-30T15:17:20.760084,0.9485121803430885,1.0907471008495857,0.9749701662362871,Critical,confidential,US,desktop,database,high,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Critical
45,req_45,2025-09-30T15:16:20.760084,0.52615343524368,0.44139551710672276,0.4299700577478685,High,confidential,RU,server,web,medium,unknown,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,High
46,req_46,2025-09-30T15:15:20.760084,0.08843855888014696,0.07498336052852507,0.08036285335801643,medium,public,RU,server,queue,medium,unknown,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very Low
47,req_47,2025-09-30T15:14:20.760084,0.717502463945202,0.7165286940651322,0.6307901767112762,medium,restricted,BR,desktop,web,medium,unknown,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very High
48,req_48,2025-09-30T15:13:20.760084,0.06910519301279981,0.07127219500958258,0.0634287658027577,medium,public,JP,iot,database,high,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very Low
49,req_49,2025-09-30T15:12:20.760084,0.9488737554433313,0.8644991335453273,0.8442747916057911,Critical,internal,RU,iot,api,high,enabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Critical
50,req_50,2025-09-30T15:11:20.760084,0.8936688136726577,0.7023686925604272,0.91658283483514,medium,public,JP,mobile,api,high,unknown,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very High
51,req_51,2025-09-30T15:10:20.760084,0.5134050123760621,0.428064642460086,0.5345164343387612,High,public,EU,iot,queue,high,unknown,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,High
52,req_52,2025-09-30T15:09:20.760084,0.7656096827161373,0.5542331067935155,0.6595999523769779,medium,confidential,JP,mobile,web,high,enabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very High
53,req_53,2025-09-30T15:08:20.760084,0.19189626088126127,0.22096968627597316,0.17896621242652658,Low,public,US,desktop,api,high,enabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Low
54,req_54,2025-09-30T15:07:20.760084,0.6310252804495091,0.6266492643076004,0.6156869204582834,High,restricted,US,desktop,database,high,unknown,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,High
55,req_55,2025-09-30T15:06:20.760084,0.16568450173819677,0.1867390548597655,0.1771235160606186,Low,public,JP,server,database,medium,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Low
56,req_56,2025-09-30T15:05:20.760084,0.7763637695490233,0.6235480543225216,0.7511822623757476,medium,public,US,desktop,queue,medium,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very High
57,req_57,2025-09-30T15:04:20.760084,0.9633693223491337,0.7187342749529303,0.8064700441099888,Critical,confidential,RU,iot,web,low,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Critical
58,req_58,2025-09-30T15:03:20.760084,0.884271303233186,0.9717349879272335,0.947809473403824,medium,internal,US,desktop,queue,high,enabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Very High
59,req_59,2025-09-30T15:02:20.760084,0.14373391108563588,0.13545805392639088,0.14921488851280348,Low,internal,EU,desktop,database,medium,unknown,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Low
60,req_60,2025-09-30T15:01:20.760084,0.5664091619040817,0.6379730274953835,0.5786841778010886,High,restricted,RU,mobile,queue,high,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,High
61,req_61,2025-09-30T15:00:20.760084,0.9728947065256919,0.8884187758800977,0.8144013121473908,Critical,restricted,BR,iot,database,low,disabled,15,1,9,2025,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,Critical
62,req_62,2025-09-30T14:59:20.760084,0.9242134656872822,0.7731730301165947,1.0130821411822433,Critical,internal,BR,server,api,low,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Critical
63,req_63,2025-09-30T14:58:20.760084,0.4621749556148162,0.3873682581283178,0.46100144108049473,Medium,public,US,server,api,high,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
64,req_64,2025-09-30T14:57:20.760084,0.6160094458134393,0.5367850795357277,0.5036878034202622,High,public,JP,mobile,api,high,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,High
65,req_65,2025-09-30T14:56:20.760084,0.8127513037573514,0.8889835831693252,0.7368273921397098,medium,internal,EU,desktop,queue,medium,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very High
66,req_66,2025-09-30T14:55:20.760084,0.36671448660898454,0.26586493994767896,0.3497166978985919,Medium,confidential,US,server,database,medium,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
67,req_67,2025-09-30T14:54:20.760084,0.10113207007742751,0.09812380031623132,0.08370928137390896,Low,public,RU,desktop,queue,high,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Low
68,req_68,2025-09-30T14:53:20.760084,0.9659816939643913,0.8941633183461491,0.8068318550195458,Critical,internal,JP,iot,queue,medium,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Critical
69,req_69,2025-09-30T14:52:20.760084,0.9000908568950551,0.6427441041760913,0.8479004399241753,Critical,restricted,EU,desktop,web,low,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Critical
70,req_70,2025-09-30T14:51:20.760084,0.4163755316459967,0.49760593946713166,0.3639047308705849,Medium,confidential,BR,desktop,queue,high,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
71,req_71,2025-09-30T14:50:20.760084,0.12984928630104878,0.13205048934286243,0.12901683412880824,Low,restricted,JP,desktop,web,high,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Low
72,req_72,2025-09-30T14:49:20.760084,0.7440599139761768,0.5754010735271594,0.6275578581128257,medium,restricted,US,mobile,api,high,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very High
73,req_73,2025-09-30T14:48:20.760084,0.8838236335731623,0.9782939025805264,0.7191224141844974,medium,confidential,RU,server,queue,medium,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very High
74,req_74,2025-09-30T14:47:20.760084,0.816849127660276,0.6403670596520181,0.6964556132979851,medium,confidential,US,server,database,low,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very High
75,req_75,2025-09-30T14:46:20.760084,0.029738716615251837,0.028082512146428967,0.029529027052588586,medium,internal,JP,desktop,api,low,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very Low
76,req_76,2025-09-30T14:45:20.760084,0.7760150545605914,0.5459370651335888,0.7088705553111365,medium,restricted,JP,server,web,medium,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very High
77,req_77,2025-09-30T14:44:20.760084,0.15121105067295645,0.17092307129613593,0.12539493616611902,Low,confidential,BR,server,web,medium,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Low
78,req_78,2025-09-30T14:43:20.760084,0.047266914711626175,0.05182601117046506,0.039686734586280706,medium,internal,EU,mobile,api,medium,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very Low
79,req_79,2025-09-30T14:42:20.760084,0.08146370616482172,0.07043254147516786,0.06596402056621808,medium,internal,JP,iot,queue,high,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very Low
80,req_80,2025-09-30T14:41:20.760084,0.336073075351264,0.31557230659484364,0.35859979503393224,Medium,restricted,JP,server,api,low,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
81,req_81,2025-09-30T14:40:20.760084,0.32809484364600117,0.3497183187955625,0.3219435578919284,Medium,confidential,JP,server,database,medium,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
82,req_82,2025-09-30T14:39:20.760084,0.39486684869918326,0.29880999579456036,0.4196020427311346,Medium,restricted,BR,iot,database,high,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
83,req_83,2025-09-30T14:38:20.760084,0.4704609122652451,0.5059599075315508,0.4389558033952671,Medium,internal,RU,iot,web,medium,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
84,req_84,2025-09-30T14:37:20.760084,0.3657602708350083,0.33637091828564436,0.3830363713301413,Medium,public,US,desktop,database,medium,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
85,req_85,2025-09-30T14:36:20.760084,0.28657959665895816,0.2014040312828003,0.29326483747783133,Low,confidential,RU,server,queue,medium,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Low
86,req_86,2025-09-30T14:35:20.760084,0.28067752512988076,0.31241884090208377,0.23847512960415188,Low,confidential,US,server,queue,low,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Low
87,req_87,2025-09-30T14:34:20.760084,0.9290710405171614,0.996637633921347,0.8852035342293445,Critical,confidential,JP,mobile,database,high,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Critical
88,req_88,2025-09-30T14:33:20.760084,0.6815772658197621,0.7056831278883652,0.580070927775125,High,public,RU,server,database,low,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,High
89,req_89,2025-09-30T14:32:20.760084,0.8012349147389721,0.5985813974270585,0.7424514187255771,medium,confidential,RU,server,database,medium,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very High
90,req_90,2025-09-30T14:31:20.760084,0.12310819784970335,0.1260543112602972,0.1261799714631423,Low,restricted,US,iot,web,medium,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Low
91,req_91,2025-09-30T14:30:20.760084,0.876177028865531,1.0139365646791472,0.7938353698003432,medium,confidential,US,mobile,queue,low,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very High
92,req_92,2025-09-30T14:29:20.760084,0.9318398777257445,0.6759702936040085,0.8109179800789023,Critical,restricted,JP,server,api,medium,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Critical
93,req_93,2025-09-30T14:28:20.760084,0.04694042307271118,0.04400291035788683,0.045127282270551614,medium,restricted,EU,server,queue,high,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very Low
94,req_94,2025-09-30T14:27:20.760084,0.4927264765262481,0.35813551884543543,0.4764895987203106,Medium,restricted,BR,desktop,queue,low,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
95,req_95,2025-09-30T14:26:20.760084,0.2970757269377823,0.34782625198717354,0.2676526491728646,Low,public,RU,iot,database,high,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Low
96,req_96,2025-09-30T14:25:20.760084,0.2526899336983722,0.29586498848533943,0.25030112395992554,Low,public,BR,desktop,queue,high,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Low
97,req_97,2025-09-30T14:24:20.761123,0.5116029862291953,0.41425692888025806,0.5095767278348599,High,internal,JP,desktop,web,low,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,High
98,req_98,2025-09-30T14:23:20.761123,0.5420402434602203,0.4918422129890642,0.4483291068799933,High,confidential,BR,mobile,database,medium,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,High
99,req_99,2025-09-30T14:22:20.761123,0.3409005380170381,0.31788736079805857,0.3497524984509409,Medium,confidential,BR,server,web,high,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
100,req_100,2025-09-30T14:21:20.761123,0.03954251081252516,0.04087061702764474,0.04225534325758666,medium,confidential,BR,desktop,web,medium,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very Low
101,req_101,2025-09-30T14:20:20.761123,0.5179800116497465,0.5592393841976956,0.5533052003878512,High,public,JP,iot,queue,high,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,High
102,req_102,2025-09-30T14:19:20.761123,0.25541291197272487,0.30169968967862587,0.2607996564743826,Low,restricted,EU,mobile,database,low,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Low
103,req_103,2025-09-30T14:18:20.761123,0.6812515420083507,0.6205829987212858,0.6215774521792745,High,internal,EU,server,queue,low,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,High
104,req_104,2025-09-30T14:17:20.761123,0.9747382158414863,1.0974892041475386,0.8097751624416224,Critical,internal,US,mobile,api,low,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Critical
105,req_105,2025-09-30T14:16:20.761123,0.18608575886156503,0.18656557790893022,0.17505418014062188,Low,restricted,US,desktop,database,low,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Low
106,req_106,2025-09-30T14:15:20.761123,0.896636754894796,0.8621735872092359,0.7533302475538765,medium,public,EU,desktop,database,medium,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very High
107,req_107,2025-09-30T14:14:20.761123,0.9179582353020612,0.7308768438141191,0.8933320604444843,Critical,public,BR,mobile,api,high,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Critical
108,req_108,2025-09-30T14:13:20.761123,0.3307832536041005,0.33491088164958543,0.3206106138667871,Medium,confidential,BR,mobile,queue,low,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Medium
109,req_109,2025-09-30T14:12:20.761123,0.5750189639974053,0.6789560441761787,0.553526844561634,High,public,JP,desktop,database,low,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,High
110,req_110,2025-09-30T14:11:20.761123,0.0645087912500824,0.0738837145608414,0.05354068039993678,medium,restricted,BR,server,web,high,enabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very Low
111,req_111,2025-09-30T14:10:20.761123,0.03076623238733378,0.03579634141281711,0.02553921641919234,medium,internal,US,desktop,database,medium,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Very Low
112,req_112,2025-09-30T14:09:20.761123,0.644818797789959,0.4645815973257881,0.5585251990997623,High,internal,RU,server,database,medium,disabled,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,High
113,req_113,2025-09-30T14:08:20.761123,0.9056358977220409,1.0291552105755142,0.9516484327596426,Critical,public,BR,iot,web,medium,unknown,14,1,9,2025,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,Critical
